Order Id,Order Item Id,order date (DateOrders),shipping date (DateOrders),Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,Order Status,Shipping Mode,Customer Id,Customer Segment,Market,Order Region,Order Country,Category Name,Product Name,Product Price,Order Item Quantity,Order Item Discount,Sales,Order Item Total,Order Profit Per Order,Benefit per order
33967,4325,07/26/2015 00:00,08/02/2015 00:00,7,4,Late delivery,1,PENDING_PAYMENT,Standard Class,4861,Corporate,Africa,Central America,SampleLand,Water Sports,Sample Product,12.74,5,3.01,63.7,60.69,2.29,-5.76
3970,4326,08/05/2016 00:00,08/08/2016 00:00,3,4,Late delivery,0,CLOSED,Standard Class,1548,Corporate,Pacific Asia,Oceania,SampleLand,Fishing,Sample Product,280.65,3,90.44,841.95,751.51,96.15,166.2
2680,4327,03/30/2015 00:00,04/05/2015 00:00,6,4,Advance shipping,1,PROCESSING,Second Class,8779,Corporate,LATAM,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,359.14,5,40.94,1795.7,1754.76,612.4,169.95
40595,4328,04/11/2017 00:00,04/14/2017 00:00,3,1,Advance shipping,1,ON_HOLD,Second Class,4426,Corporate,Africa,US Center,SampleLand,Men's Footwear,Sample Product,16.73,3,6.4,50.19,43.79,10.9,9.78
44090,4329,07/01/2017 00:00,07/02/2017 00:00,1,1,Shipping on time,0,PENDING,Standard Class,7660,Home Office,Pacific Asia,Oceania,SampleLand,Fishing,Sample Product,383.65,3,78.73,1150.95,1072.22,321.14,79.9
15454,4330,09/04/2017 00:00,09/07/2017 00:00,3,4,Late delivery,0,CLOSED,Same Day,2180,Corporate,Pacific Asia,Western Europe,SampleLand,Women's Apparel,Sample Product,329.21,2,57.87,658.42,600.55,-11.04,40.48
41459,4331,05/10/2015 00:00,05/15/2015 00:00,5,4,Late delivery,1,ON_HOLD,Standard Class,4278,Consumer,Africa,Oceania,SampleLand,Women's Apparel,Sample Product,144.63,4,6.98,578.52,571.54,-50.96,176.0
5781,4332,09/23/2017 00:00,09/23/2017 00:00,0,1,Shipping on time,0,PENDING_PAYMENT,Standard Class,8662,Home Office,Pacific Asia,South America,SampleLand,Water Sports,Sample Product,347.58,2,99.53,695.16,595.63,-58.83,12.44
24567,4333,04/08/2015 00:00,04/11/2015 00:00,3,4,Late delivery,0,PENDING,Second Class,10283,Consumer,Pacific Asia,Southeast Asia,SampleLand,Electronics,Sample Product,74.14,3,30.28,222.42,192.14,24.24,13.89
21940,4334,06/07/2016 00:00,06/12/2016 00:00,5,4,Late delivery,1,COMPLETE,First Class,3179,Home Office,USCA,South America,SampleLand,Electronics,Sample Product,413.78,5,58.99,2068.9,2009.91,-94.69,118.97
20785,4335,07/01/2017 00:00,07/08/2017 00:00,7,4,Late delivery,1,PROCESSING,Standard Class,9594,Home Office,LATAM,Oceania,SampleLand,Cleats,Sample Product,434.45,3,129.64,1303.35,1173.71,-17.36,-14.37
52018,4336,04/11/2015 00:00,04/20/2015 00:00,9,6,Advance shipping,1,CLOSED,Standard Class,3134,Consumer,LATAM,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,247.88,2,58.98,495.76,436.78,-8.76,-3.86
4709,4337,02/04/2015 00:00,02/10/2015 00:00,6,4,Late delivery,1,PROCESSING,Second Class,8831,Home Office,USCA,South America,SampleLand,Indoor/Outdoor Games,Sample Product,258.65,4,18.93,1034.6,1015.67,224.65,330.89
37724,4338,02/14/2015 00:00,02/18/2015 00:00,4,4,Shipping on time,0,COMPLETE,Second Class,4963,Consumer,USCA,Central America,SampleLand,Electronics,Sample Product,207.01,4,71.72,828.04,756.32,248.79,-42.99
16423,4339,07/05/2016 00:00,07/09/2016 00:00,4,4,Late delivery,0,PENDING_PAYMENT,Standard Class,8419,Corporate,Africa,Oceania,SampleLand,Fishing,Sample Product,179.21,4,91.45,716.84,625.39,-28.44,137.51
29174,4340,06/09/2017 00:00,06/13/2017 00:00,4,2,Advance shipping,1,PENDING_PAYMENT,Same Day,3433,Corporate,LATAM,US Center,SampleLand,Cleats,Sample Product,437.72,1,33.27,437.72,404.45,-21.0,-19.72
12073,4341,05/30/2015 00:00,05/30/2015 00:00,0,1,Shipping on time,0,CLOSED,Standard Class,991,Home Office,LATAM,Central America,SampleLand,Camping & Hiking,Sample Product,159.39,2,44.17,318.78,274.61,13.28,-7.95
43991,4342,05/28/2015 00:00,05/30/2015 00:00,2,1,Advance shipping,1,CLOSED,First Class,9414,Consumer,Africa,Southeast Asia,SampleLand,Men's Footwear,Sample Product,207.4,1,1.49,207.4,205.91,38.49,47.3
3653,4343,08/20/2016 00:00,08/28/2016 00:00,8,6,Late delivery,1,PENDING,First Class,90,Consumer,LATAM,Western Europe,SampleLand,Cardio Equipment,Sample Product,156.96,5,108.21,784.8,676.59,44.78,124.03
4554,4344,08/21/2015 00:00,08/26/2015 00:00,5,2,Late delivery,1,PROCESSING,Standard Class,6320,Consumer,Pacific Asia,Western Europe,SampleLand,Electronics,Sample Product,331.79,2,97.27,663.58,566.31,14.33,33.47
19728,4345,03/31/2017 00:00,04/03/2017 00:00,3,4,Late delivery,0,PENDING,Standard Class,700,Consumer,Pacific Asia,Southeast Asia,SampleLand,Cleats,Sample Product,408.97,3,28.7,1226.91,1198.21,-57.71,12.25
52966,4346,10/04/2017 00:00,10/08/2017 00:00,4,4,Advance shipping,0,CLOSED,Standard Class,6671,Consumer,LATAM,Central America,SampleLand,Women's Apparel,Sample Product,90.52,5,29.26,452.6,423.34,44.91,37.3
1433,4347,05/04/2017 00:00,05/08/2017 00:00,4,4,Late delivery,0,ON_HOLD,Second Class,1308,Consumer,USCA,Western Europe,SampleLand,Cardio Equipment,Sample Product,134.82,5,62.77,674.1,611.33,-51.43,178.97
10664,4348,07/29/2017 00:00,08/05/2017 00:00,7,6,Late delivery,1,PENDING_PAYMENT,Standard Class,1940,Corporate,USCA,Central America,SampleLand,Women's Apparel,Sample Product,61.01,2,16.35,122.02,105.67,19.3,23.94
29506,4349,07/12/2016 00:00,07/15/2016 00:00,3,4,Shipping on time,0,COMPLETE,Second Class,11820,Corporate,Europe,Oceania,SampleLand,Water Sports,Sample Product,88.49,5,10.59,442.45,431.86,116.85,131.25
1283,4350,06/25/2017 00:00,06/29/2017 00:00,4,1,Shipping on time,1,COMPLETE,Standard Class,10961,Consumer,Africa,Oceania,SampleLand,Fishing,Sample Product,209.37,4,41.96,837.48,795.52,267.18,23.44
32058,4351,07/11/2015 00:00,07/18/2015 00:00,7,4,Advance shipping,1,PENDING_PAYMENT,Standard Class,5357,Consumer,USCA,Western Europe,SampleLand,Electronics,Sample Product,390.18,4,186.8,1560.72,1373.92,61.87,150.37
21742,4352,04/09/2015 00:00,04/13/2015 00:00,4,4,Advance shipping,0,PROCESSING,Standard Class,4187,Home Office,Europe,US Center,SampleLand,Electronics,Sample Product,275.39,1,16.94,275.39,258.45,70.12,51.77
38738,4353,12/03/2016 00:00,12/06/2016 00:00,3,2,Late delivery,1,CLOSED,Standard Class,8346,Corporate,Europe,Western Europe,SampleLand,Cardio Equipment,Sample Product,36.11,4,13.11,144.44,131.33,16.82,38.33
3507,4354,03/22/2015 00:00,03/27/2015 00:00,5,4,Late delivery,1,ON_HOLD,Standard Class,4529,Consumer,LATAM,Southeast Asia,SampleLand,Cardio Equipment,Sample Product,316.29,4,106.27,1265.16,1158.89,23.7,201.78
10602,4355,08/10/2017 00:00,08/13/2017 00:00,3,4,Advance shipping,0,ON_HOLD,First Class,1817,Consumer,Pacific Asia,Southeast Asia,SampleLand,Cardio Equipment,Sample Product,399.7,3,175.04,1199.1,1024.06,-57.97,-79.91
10025,4356,02/08/2017 00:00,02/13/2017 00:00,5,2,Advance shipping,1,CLOSED,Second Class,2909,Consumer,Pacific Asia,Central America,SampleLand,Men's Footwear,Sample Product,202.8,3,12.92,608.4,595.48,60.23,59.99
44246,4357,10/07/2017 00:00,10/15/2017 00:00,8,6,Advance shipping,1,PENDING,Standard Class,7406,Consumer,LATAM,West Africa,SampleLand,Women's Apparel,Sample Product,130.06,2,37.01,260.12,223.11,64.76,64.08
44340,4358,11/22/2015 00:00,11/26/2015 00:00,4,4,Late delivery,0,COMPLETE,Same Day,11522,Home Office,USCA,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,384.33,4,130.09,1537.32,1407.23,459.3,358.63
6978,4359,06/16/2016 00:00,06/21/2016 00:00,5,4,Late delivery,1,COMPLETE,Standard Class,7827,Consumer,Europe,Central America,SampleLand,Fishing,Sample Product,21.71,1,2.94,21.71,18.77,2.03,6.2
24284,4360,04/11/2017 00:00,04/12/2017 00:00,1,1,Shipping on time,0,PENDING_PAYMENT,Same Day,7285,Consumer,LATAM,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,409.64,2,14.49,819.28,804.79,199.51,190.23
42233,4361,08/29/2015 00:00,08/31/2015 00:00,2,2,Advance shipping,0,CLOSED,Standard Class,9418,Corporate,LATAM,Central America,SampleLand,Cardio Equipment,Sample Product,404.09,3,116.65,1212.27,1095.62,-4.55,-30.02
414,4362,07/29/2016 00:00,08/02/2016 00:00,4,4,Late delivery,0,COMPLETE,Standard Class,732,Home Office,Pacific Asia,South America,SampleLand,Water Sports,Sample Product,445.11,1,56.09,445.11,389.02,91.35,-3.62
6038,4363,12/10/2016 00:00,12/13/2016 00:00,3,4,Late delivery,0,COMPLETE,First Class,7475,Consumer,Africa,Southeast Asia,SampleLand,Women's Apparel,Sample Product,53.85,5,31.78,269.25,237.47,-21.45,13.18
38625,4364,11/12/2017 00:00,11/19/2017 00:00,7,4,Late delivery,1,CLOSED,Standard Class,2312,Corporate,Pacific Asia,US Center,SampleLand,Men's Footwear,Sample Product,62.8,5,0.47,314.0,313.53,27.65,-15.11
33881,4365,04/14/2017 00:00,04/20/2017 00:00,6,4,Advance shipping,1,PENDING_PAYMENT,First Class,5049,Home Office,USCA,US Center,SampleLand,Fishing,Sample Product,437.65,3,89.06,1312.95,1223.89,301.41,259.46
42426,4366,05/23/2015 00:00,05/28/2015 00:00,5,2,Late delivery,1,COMPLETE,Second Class,5765,Home Office,Africa,Central America,SampleLand,Water Sports,Sample Product,242.88,3,12.61,728.64,716.03,46.52,43.87
27998,4367,06/08/2016 00:00,06/11/2016 00:00,3,4,Late delivery,0,CLOSED,Standard Class,8757,Consumer,USCA,Southeast Asia,SampleLand,Electronics,Sample Product,202.25,2,9.27,404.5,395.23,-21.16,-4.62
54117,4368,09/07/2016 00:00,09/15/2016 00:00,8,6,Late delivery,1,CLOSED,Standard Class,2255,Consumer,Africa,West Africa,SampleLand,Camping & Hiking,Sample Product,290.91,2,61.64,581.82,520.18,175.29,3.19
7530,4369,06/14/2015 00:00,06/19/2015 00:00,5,4,Late delivery,1,COMPLETE,Standard Class,11452,Corporate,Pacific Asia,Oceania,SampleLand,Men's Footwear,Sample Product,38.71,5,27.77,193.55,165.78,5.72,53.61
9277,4370,05/04/2016 00:00,05/10/2016 00:00,6,4,Late delivery,1,ON_HOLD,Standard Class,7260,Home Office,LATAM,West Africa,SampleLand,Cleats,Sample Product,325.42,3,92.86,976.26,883.4,-71.56,217.58
38119,4371,10/10/2015 00:00,10/19/2015 00:00,9,6,Late delivery,1,PENDING,Standard Class,4179,Corporate,USCA,South America,SampleLand,Men's Footwear,Sample Product,473.09,5,36.33,2365.45,2329.12,194.8,103.83
51430,4372,05/23/2015 00:00,05/24/2015 00:00,1,1,Late delivery,0,COMPLETE,Standard Class,3695,Home Office,USCA,Southeast Asia,SampleLand,Electronics,Sample Product,341.1,1,12.48,341.1,328.62,70.21,82.84
1375,4373,07/06/2016 00:00,07/09/2016 00:00,3,4,Late delivery,0,COMPLETE,Standard Class,1222,Corporate,Pacific Asia,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,237.62,1,13.5,237.62,224.12,16.29,70.4
42522,4374,06/28/2015 00:00,07/03/2015 00:00,5,6,Advance shipping,0,CLOSED,Standard Class,4196,Consumer,Pacific Asia,South America,SampleLand,Indoor/Outdoor Games,Sample Product,480.83,3,27.12,1442.49,1415.37,432.1,348.5
58353,4375,09/08/2016 00:00,09/13/2016 00:00,5,4,Advance shipping,1,PROCESSING,Standard Class,1406,Consumer,LATAM,Western Europe,SampleLand,Electronics,Sample Product,347.37,4,176.74,1389.48,1212.74,-4.99,91.61
33817,4376,07/01/2015 00:00,07/02/2015 00:00,1,2,Advance shipping,0,PENDING,Standard Class,9440,Home Office,Pacific Asia,Western Europe,SampleLand,Fishing,Sample Product,37.91,3,3.32,113.73,110.41,17.71,-2.22
49865,4377,03/23/2017 00:00,03/28/2017 00:00,5,6,Shipping canceled,0,PROCESSING,Standard Class,9526,Consumer,Africa,Oceania,SampleLand,Electronics,Sample Product,338.32,5,32.87,1691.6,1658.73,-86.02,422.36
15706,4378,07/21/2015 00:00,07/22/2015 00:00,1,2,Shipping canceled,0,PENDING,First Class,6292,Corporate,LATAM,West Africa,SampleLand,Cleats,Sample Product,39.25,1,4.27,39.25,34.98,-1.64,-2.63
48297,4379,08/13/2017 00:00,08/15/2017 00:00,2,2,Late delivery,0,PENDING,Second Class,11574,Consumer,USCA,West Africa,SampleLand,Fishing,Sample Product,160.54,5,15.27,802.7,787.43,-9.54,23.12
27471,4380,02/16/2015 00:00,02/17/2015 00:00,1,2,Late delivery,0,PENDING_PAYMENT,Standard Class,1357,Consumer,USCA,South America,SampleLand,Women's Apparel,Sample Product,311.68,3,57.55,935.04,877.49,-1.8,-57.05
17911,4381,07/13/2016 00:00,07/18/2016 00:00,5,4,Late delivery,1,PROCESSING,Second Class,10542,Corporate,USCA,South America,SampleLand,Indoor/Outdoor Games,Sample Product,115.65,2,17.89,231.3,213.41,42.0,2.33
11897,4382,12/03/2015 00:00,12/09/2015 00:00,6,4,Late delivery,1,PROCESSING,Standard Class,4463,Consumer,Africa,West Africa,SampleLand,Cardio Equipment,Sample Product,28.71,4,1.38,114.84,113.46,31.98,4.72
51172,4383,08/13/2015 00:00,08/17/2015 00:00,4,4,Late delivery,0,PENDING_PAYMENT,Standard Class,9096,Home Office,LATAM,Central America,SampleLand,Indoor/Outdoor Games,Sample Product,312.8,4,104.31,1251.2,1146.89,332.0,73.33
43061,4384,06/05/2016 00:00,06/10/2016 00:00,5,6,Advance shipping,0,ON_HOLD,Standard Class,10756,Consumer,Europe,West Africa,SampleLand,Water Sports,Sample Product,150.07,5,54.04,750.35,696.31,127.24,-24.97
47318,4385,07/02/2017 00:00,07/07/2017 00:00,5,4,Shipping canceled,1,ON_HOLD,Standard Class,1532,Corporate,Europe,US Center,SampleLand,Electronics,Sample Product,271.15,1,27.19,271.15,243.96,20.27,42.95
42215,4386,08/30/2017 00:00,09/02/2017 00:00,3,4,Late delivery,0,PENDING,First Class,10154,Consumer,LATAM,South America,SampleLand,Men's Footwear,Sample Product,137.96,4,18.14,551.84,533.7,10.2,177.78
15340,4387,11/04/2015 00:00,11/12/2015 00:00,8,6,Advance shipping,1,PENDING_PAYMENT,Standard Class,11905,Consumer,LATAM,Oceania,SampleLand,Cleats,Sample Product,346.35,2,37.06,692.7,655.64,20.94,-31.54
11492,4388,06/20/2015 00:00,06/26/2015 00:00,6,6,Late delivery,0,COMPLETE,Second Class,9118,Consumer,USCA,Western Europe,SampleLand,Men's Footwear,Sample Product,448.89,3,133.25,1346.67,1213.42,125.95,266.89
38867,4389,03/19/2017 00:00,03/22/2017 00:00,3,2,Late delivery,1,COMPLETE,Standard Class,1753,Consumer,Europe,South America,SampleLand,Water Sports,Sample Product,52.42,3,0.84,157.26,156.42,28.63,-2.93
15157,4390,08/31/2016 00:00,09/01/2016 00:00,1,1,Shipping on time,0,CLOSED,Standard Class,10122,Corporate,Africa,South America,SampleLand,Indoor/Outdoor Games,Sample Product,395.3,4,27.46,1581.2,1553.74,232.86,294.17
38881,4391,07/25/2015 00:00,07/29/2015 00:00,4,4,Late delivery,0,PROCESSING,Standard Class,3334,Consumer,Africa,South America,SampleLand,Electronics,Sample Product,86.49,2,7.36,172.98,165.62,40.2,-4.33
54066,4392,04/29/2017 00:00,05/04/2017 00:00,5,6,Late delivery,0,PENDING_PAYMENT,Standard Class,1099,Consumer,USCA,South America,SampleLand,Water Sports,Sample Product,171.41,2,5.47,342.82,337.35,-14.26,101.05
44936,4393,07/11/2016 00:00,07/16/2016 00:00,5,4,Late delivery,1,COMPLETE,Standard Class,7724,Home Office,Africa,Southeast Asia,SampleLand,Cleats,Sample Product,185.11,3,3.29,555.33,552.04,-27.16,-49.32
28301,4394,11/28/2016 00:00,11/29/2016 00:00,1,2,Late delivery,0,PROCESSING,Standard Class,1466,Corporate,Europe,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,111.09,4,65.81,444.36,378.55,130.92,-0.77
54530,4395,02/13/2016 00:00,02/19/2016 00:00,6,4,Advance shipping,1,PENDING_PAYMENT,Standard Class,6826,Home Office,USCA,Southeast Asia,SampleLand,Cleats,Sample Product,46.86,5,16.02,234.3,218.28,9.21,42.5
33067,4396,05/10/2016 00:00,05/14/2016 00:00,4,4,Advance shipping,0,PROCESSING,First Class,224,Corporate,Africa,US Center,SampleLand,Men's Footwear,Sample Product,386.56,1,30.95,386.56,355.61,119.88,72.34
28195,4397,07/09/2015 00:00,07/14/2015 00:00,5,4,Late delivery,1,PENDING_PAYMENT,Second Class,8885,Corporate,LATAM,US Center,SampleLand,Water Sports,Sample Product,398.88,3,45.75,1196.64,1150.89,34.81,121.95
57517,4398,04/25/2017 00:00,05/02/2017 00:00,7,6,Late delivery,1,ON_HOLD,First Class,1501,Consumer,Pacific Asia,US Center,SampleLand,Indoor/Outdoor Games,Sample Product,498.45,1,0.57,498.45,497.88,-35.31,5.13
20106,4399,06/22/2015 00:00,06/28/2015 00:00,6,4,Late delivery,1,CLOSED,First Class,8047,Home Office,Africa,South America,SampleLand,Men's Footwear,Sample Product,467.96,4,210.79,1871.84,1661.05,213.25,298.8
12422,4400,05/14/2017 00:00,05/20/2017 00:00,6,4,Late delivery,1,COMPLETE,Standard Class,9882,Consumer,Pacific Asia,Western Europe,SampleLand,Fishing,Sample Product,222.97,4,96.83,891.88,795.05,-8.89,275.26
8338,4401,05/30/2017 00:00,06/04/2017 00:00,5,4,Late delivery,1,PENDING_PAYMENT,First Class,1167,Corporate,Africa,South America,SampleLand,Water Sports,Sample Product,75.36,5,54.97,376.8,321.83,98.09,60.45
37628,4402,04/16/2017 00:00,04/23/2017 00:00,7,4,Late delivery,1,ON_HOLD,Same Day,456,Consumer,LATAM,South America,SampleLand,Camping & Hiking,Sample Product,15.24,1,0.05,15.24,15.19,1.44,-0.3
30600,4403,02/06/2015 00:00,02/10/2015 00:00,4,4,Shipping on time,0,COMPLETE,Standard Class,10535,Consumer,Europe,West Africa,SampleLand,Fishing,Sample Product,270.44,4,22.23,1081.76,1059.53,104.31,330.94
46441,4404,09/27/2015 00:00,10/03/2015 00:00,6,4,Late delivery,1,ON_HOLD,Second Class,5582,Home Office,LATAM,Southeast Asia,SampleLand,Camping & Hiking,Sample Product,431.68,4,184.45,1726.72,1542.27,116.17,341.38
8801,4405,06/03/2016 00:00,06/07/2016 00:00,4,4,Late delivery,0,PROCESSING,Standard Class,6067,Consumer,USCA,Oceania,SampleLand,Women's Apparel,Sample Product,141.27,4,27.98,565.08,537.1,-26.87,91.22
19167,4406,09/13/2016 00:00,09/19/2016 00:00,6,4,Advance shipping,1,COMPLETE,Standard Class,2966,Consumer,Pacific Asia,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,107.48,4,4.11,429.92,425.81,76.85,-8.65
7250,4407,09/02/2017 00:00,09/07/2017 00:00,5,4,Advance shipping,1,PENDING_PAYMENT,Standard Class,5706,Corporate,LATAM,US Center,SampleLand,Camping & Hiking,Sample Product,225.09,3,30.48,675.27,644.79,-19.62,21.69
18529,4408,03/08/2016 00:00,03/13/2016 00:00,5,2,Shipping on time,1,PENDING,Standard Class,9990,Home Office,Africa,US Center,SampleLand,Women's Apparel,Sample Product,447.83,1,5.89,447.83,441.94,83.03,50.78
57617,4409,07/27/2017 00:00,07/31/2017 00:00,4,4,Late delivery,0,PENDING_PAYMENT,Standard Class,10127,Home Office,Pacific Asia,Central America,SampleLand,Indoor/Outdoor Games,Sample Product,231.32,5,145.32,1156.6,1011.28,80.99,169.96
53809,4410,06/27/2015 00:00,07/02/2015 00:00,5,4,Late delivery,1,PROCESSING,Second Class,9634,Corporate,USCA,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,364.13,2,95.8,728.26,632.46,179.53,36.83
29766,4411,03/02/2016 00:00,03/03/2016 00:00,1,2,Advance shipping,0,CLOSED,Standard Class,3475,Consumer,USCA,US Center,SampleLand,Cleats,Sample Product,236.64,1,22.61,236.64,214.03,28.72,41.01
5965,4412,03/23/2015 00:00,03/29/2015 00:00,6,4,Late delivery,1,CLOSED,Standard Class,9192,Consumer,Africa,Oceania,SampleLand,Indoor/Outdoor Games,Sample Product,192.75,4,44.59,771.0,726.41,217.76,-18.79
59694,4413,04/12/2017 00:00,04/13/2017 00:00,1,2,Late delivery,0,COMPLETE,Standard Class,5399,Consumer,Europe,West Africa,SampleLand,Indoor/Outdoor Games,Sample Product,226.05,5,130.34,1130.25,999.91,-88.61,269.11
9442,4414,06/17/2015 00:00,06/24/2015 00:00,7,6,Late delivery,1,COMPLETE,Same Day,4539,Consumer,Pacific Asia,Western Europe,SampleLand,Indoor/Outdoor Games,Sample Product,386.52,4,146.47,1546.08,1399.61,316.93,-32.06
6069,4415,09/11/2015 00:00,09/16/2015 00:00,5,6,Shipping on time,0,PROCESSING,First Class,3915,Home Office,LATAM,US Center,SampleLand,Men's Footwear,Sample Product,379.66,2,90.21,759.32,669.11,101.35,220.97
24657,4416,05/11/2017 00:00,05/15/2017 00:00,4,4,Late delivery,0,CLOSED,Standard Class,11107,Home Office,USCA,US Center,SampleLand,Fishing,Sample Product,221.56,5,84.9,1107.8,1022.9,-24.53,231.26
56469,4417,07/23/2016 00:00,07/28/2016 00:00,5,4,Late delivery,1,ON_HOLD,First Class,2079,Consumer,Europe,Central America,SampleLand,Water Sports,Sample Product,141.13,5,101.44,705.65,604.21,-31.67,148.97
47903,4418,01/27/2015 00:00,01/31/2015 00:00,4,4,Shipping on time,0,PENDING_PAYMENT,First Class,10750,Consumer,USCA,Oceania,SampleLand,Fishing,Sample Product,78.17,2,6.8,156.34,149.54,34.65,7.14
21575,4419,01/05/2015 00:00,01/09/2015 00:00,4,4,Late delivery,0,CLOSED,First Class,10945,Home Office,LATAM,South America,SampleLand,Fishing,Sample Product,10.67,3,2.9,32.01,29.11,2.01,1.17
27300,4420,07/05/2016 00:00,07/10/2016 00:00,5,6,Shipping on time,0,ON_HOLD,First Class,7810,Consumer,Europe,US Center,SampleLand,Men's Footwear,Sample Product,65.5,5,39.7,327.5,287.8,-18.89,76.68
3637,4421,11/07/2015 00:00,11/10/2015 00:00,3,1,Late delivery,1,COMPLETE,Standard Class,318,Consumer,Pacific Asia,South America,SampleLand,Fishing,Sample Product,90.68,1,12.16,90.68,78.52,16.71,21.63
16234,4422,07/09/2015 00:00,07/12/2015 00:00,3,1,Advance shipping,1,PROCESSING,Standard Class,7351,Consumer,LATAM,Oceania,SampleLand,Camping & Hiking,Sample Product,348.07,2,98.86,696.14,597.28,18.46,97.64
40206,4423,10/02/2016 00:00,10/07/2016 00:00,5,4,Shipping on time,1,COMPLETE,First Class,1385,Consumer,LATAM,Southeast Asia,SampleLand,Fishing,Sample Product,410.78,3,73.02,1232.34,1159.32,40.59,84.77
25218,4424,08/16/2015 00:00,08/17/2015 00:00,1,2,Late delivery,0,ON_HOLD,First Class,4044,Consumer,Africa,West Africa,SampleLand,Women's Apparel,Sample Product,371.1,1,38.93,371.1,332.17,-20.94,50.39
58733,4425,09/10/2016 00:00,09/13/2016 00:00,3,4,Late delivery,0,PENDING_PAYMENT,Standard Class,904,Corporate,Pacific Asia,Oceania,SampleLand,Cleats,Sample Product,364.38,1,15.86,364.38,348.52,31.42,75.56
