issue,key,detail,severity,route_to
missing_values,20748,critical field null,medium,Data Engineering
missing_values,133240,critical field null,medium,Data Engineering
missing_values,175678,critical field null,medium,Data Engineering
missing_values,46176,critical field null,medium,Data Engineering
missing_values,119733,critical field null,medium,Data Engineering
missing_values,128220,critical field null,medium,Data Engineering
missing_values,53429,critical field null,medium,Data Engineering
missing_values,132103,critical field null,medium,Data Engineering
missing_values,23272,critical field null,medium,Data Engineering
missing_values,96105,critical field null,medium,Data Engineering
missing_values,129276,critical field null,medium,Data Engineering
missing_values,72930,critical field null,medium,Data Engineering
missing_values,175565,critical field null,medium,Data Engineering
missing_values,113344,critical field null,medium,Data Engineering
missing_values,115383,critical field null,medium,Data Engineering
missing_values,32753,critical field null,medium,Data Engineering
missing_values,68191,critical field null,medium,Data Engineering
missing_values,108678,critical field null,medium,Data Engineering
missing_values,26276,critical field null,medium,Data Engineering
missing_values,139356,critical field null,medium,Data Engineering
missing_values,164636,critical field null,medium,Data Engineering
missing_values,36674,critical field null,medium,Data Engineering
missing_values,159229,critical field null,medium,Data Engineering
missing_values,168734,critical field null,medium,Data Engineering
missing_values,128276,critical field null,medium,Data Engineering
missing_values,143744,critical field null,medium,Data Engineering
missing_values,23398,critical field null,medium,Data Engineering
missing_values,7267,critical field null,medium,Data Engineering
missing_values,143758,critical field null,medium,Data Engineering
missing_values,116425,critical field null,medium,Data Engineering
missing_values,26748,critical field null,medium,Data Engineering
missing_values,155643,critical field null,medium,Data Engineering
missing_values,156965,critical field null,medium,Data Engineering
missing_values,73706,critical field null,medium,Data Engineering
missing_values,145433,critical field null,medium,Data Engineering
missing_values,4062,critical field null,medium,Data Engineering
missing_values,24092,critical field null,medium,Data Engineering
missing_values,77831,critical field null,medium,Data Engineering
missing_values,43999,critical field null,medium,Data Engineering
missing_values,19037,critical field null,medium,Data Engineering
missing_values,143692,critical field null,medium,Data Engineering
missing_values,147618,critical field null,medium,Data Engineering
missing_values,106183,critical field null,medium,Data Engineering
missing_values,54364,critical field null,medium,Data Engineering
missing_values,80945,critical field null,medium,Data Engineering
missing_values,74193,critical field null,medium,Data Engineering
missing_values,24166,critical field null,medium,Data Engineering
missing_values,9731,critical field null,medium,Data Engineering
missing_values,5875,critical field null,medium,Data Engineering
missing_values,71834,critical field null,medium,Data Engineering
missing_values,74587,critical field null,medium,Data Engineering
missing_values,33075,critical field null,medium,Data Engineering
missing_values,28452,critical field null,medium,Data Engineering
missing_values,119929,critical field null,medium,Data Engineering
missing_values,36622,critical field null,medium,Data Engineering
missing_values,163072,critical field null,medium,Data Engineering
missing_values,141634,critical field null,medium,Data Engineering
missing_values,102647,critical field null,medium,Data Engineering
missing_values,43977,critical field null,medium,Data Engineering
missing_values,66260,critical field null,medium,Data Engineering
missing_values,48195,critical field null,medium,Data Engineering
missing_values,7417,critical field null,medium,Data Engineering
missing_values,76952,critical field null,medium,Data Engineering
missing_values,83926,critical field null,medium,Data Engineering
missing_values,101192,critical field null,medium,Data Engineering
missing_values,67656,critical field null,medium,Data Engineering
missing_values,72187,critical field null,medium,Data Engineering
missing_values,82300,critical field null,medium,Data Engineering
missing_values,38761,critical field null,medium,Data Engineering
missing_values,64587,critical field null,medium,Data Engineering
missing_values,68483,critical field null,medium,Data Engineering
missing_values,93216,critical field null,medium,Data Engineering
missing_values,127956,critical field null,medium,Data Engineering
missing_values,160405,critical field null,medium,Data Engineering
missing_values,169004,critical field null,medium,Data Engineering
missing_values,33388,critical field null,medium,Data Engineering
missing_values,10309,critical field null,medium,Data Engineering
missing_values,121803,critical field null,medium,Data Engineering
missing_values,48728,critical field null,medium,Data Engineering
missing_values,37208,critical field null,medium,Data Engineering
missing_values,133050,critical field null,medium,Data Engineering
